resid,lipid_type,mean_heads,mean_tails,std_heads,std_tails,ratio_heads_tails,ratio_std_heads_tails,corr_heads_tails,min_heads,max_heads,range_heads,min_tails,max_tails,range_tails,target
478,DPSM,1.7246371014850302e-05,1.6231872591409913e-05,2.1336018513806967e-05,2.3364890045663224e-05,1.0625003934528954,0.9131658001432437,0.9222603032274428,0.0,0.00015990273437135083,0.00015990273437135083,0.0,0.0001824268306611653,0.0001824268306611653,0
479,DPSM,1.735814368641457e-05,1.6447983803955595e-05,2.1565734101949752e-05,2.3717523664385556e-05,1.055335650454622,0.9092742736179094,0.9234481329434394,0.0,0.00016386831083535155,0.00016386831083535155,0.0,0.00018410234460697328,0.00018410234460697328,0
480,DPSM,1.720845000600054e-05,1.629311610528295e-05,2.1332861005832147e-05,2.352003629397689e-05,1.0561791798943112,0.9070079968922139,0.9215567366519923,0.0,0.00015753029024121208,0.00015753029024121208,0.0,0.0001810090335570424,0.0001810090335570424,0
482,DPSM,1.7250446026756286e-05,1.6360391531081867e-05,2.137947283259118e-05,2.3589844158919508e-05,1.0544030070419446,0.9062998758517626,0.9225087740647949,0.0,0.00015620731898177676,0.00015620731898177676,0.0,0.00018630165948975089,0.00018630165948975089,0
485,DPSM,1.711993690843451e-05,1.6206403441846452e-05,2.1117604987627945e-05,2.3325862963560956e-05,1.056368673645951,0.9053300630556437,0.9218464456484287,0.0,0.0001556323349371011,0.0001556323349371011,0.0,0.00018571648325524994,0.00018571648325524994,0
486,DPSM,1.7300735538706098e-05,1.6480319946360158e-05,2.1387416986575162e-05,2.373884913165532e-05,1.0497815330658757,0.9009458237828148,0.9232159096531436,0.0,0.0001663733030326039,0.0001663733030326039,0.0,0.0001826794189338272,0.0001826794189338272,0
487,DPSM,1.7264455469659153e-05,1.6336252310431355e-05,2.134340628841432e-05,2.3550540603786214e-05,1.0568186106329358,0.9062809490234355,0.9220812421428213,0.0,0.0001574779031704632,0.0001574779031704632,0.0,0.00019473506794401947,0.00019473506794401947,0
489,DPSM,1.7199128495751707e-05,1.6227533769179967e-05,2.1322959573385008e-05,2.3393561476645703e-05,1.0598732216732178,0.9114883851555556,0.9226623678439247,0.0,0.00015976019162220904,0.00015976019162220904,0.0,0.00018078161031968016,0.00018078161031968016,0
490,DPSM,1.724208607531039e-05,1.635600703716176e-05,2.1357827521882536e-05,2.3575032325148116e-05,1.0541745327044314,0.9059511447243943,0.9232682368464324,0.0,0.0001602298215924764,0.0001602298215924764,0.0,0.00018619242863621727,0.00018619242863621727,0
491,DPSM,1.722038955300205e-05,1.6383742577739688e-05,2.1337672651870428e-05,2.3636907123703988e-05,1.0510656811954004,0.902726932089698,0.9227588297038685,0.0,0.00015868171947573553,0.00015868171947573553,0.0,0.00018287800996205856,0.00018287800996205856,0
492,DPSM,1.725200958607214e-05,1.6430680734280804e-05,2.146583809652886e-05,2.3742593873542323e-05,1.0499875120863205,0.9041066957915421,0.9236207496800152,0.0,0.00015658131258915658,0.00015658131258915658,0.0,0.00018719910397798636,0.00018719910397798636,0
493,DPSM,1.725329875797393e-05,1.6379963364377437e-05,2.1400252191697902e-05,2.3631184639248824e-05,1.0533172983460872,0.9055937109540592,0.9234006414800772,0.0,0.00016445876116529836,0.00016445876116529836,0.0,0.00018252756571775585,0.00018252756571775585,0
495,DPSM,1.723087663894821e-05,1.6345534664098714e-05,2.1350236484678632e-05,2.357468764759012e-05,1.0541641489889015,0.9056423908488612,0.9233817663928626,0.0,0.00016210935029150838,0.00016210935029150838,0.0,0.00018362997546354727,0.00018362997546354727,0
496,DPSM,1.7244266902514253e-05,1.6428856675808057e-05,2.1388902684166736e-05,2.3686438934158415e-05,1.0496328042052319,0.903002040265395,0.9238136599597183,0.0,0.00015588966576061646,0.00015588966576061646,0.0,0.00018500932225727946,0.00018500932225727946,0
498,DPSM,1.7202053450686886e-05,1.6299769773847184e-05,2.1319790508899974e-05,2.3538524863356465e-05,1.0553556086594185,0.905740297349283,0.9231844281383753,0.0,0.0001634561731261085,0.0001634561731261085,0.0,0.00018630165948975089,0.00018630165948975089,0
499,DPSM,1.7272189513611276e-05,1.6264976736371e-05,2.1384704004993388e-05,2.3460536278158534e-05,1.0619252516351896,0.9115181235180152,0.9222537727887866,0.0,0.00015753029024121208,0.00015753029024121208,0.0,0.00019224617154632188,0.00019224617154632188,0
500,DPSM,1.7303254618385316e-05,1.639940440139705e-05,2.14918698484111e-05,2.3635072499169703e-05,1.0551148197132858,0.9093210883599407,0.9235634226822332,0.0,0.00016140345109408194,0.00016140345109408194,0.0,0.00018738686863203888,0.00018738686863203888,0
501,DPSM,1.7281498435375038e-05,1.6450592855693272e-05,2.142399203063734e-05,2.3779761308001883e-05,1.0505091571453125,0.9009338551866864,0.9228990647456805,0.0,0.0001559781250068859,0.0001559781250068859,0.0,0.0001882921615727732,0.0001882921615727732,0
504,DPSM,1.7210893904128076e-05,1.6374277678843135e-05,2.1317651133084397e-05,2.3619032590732574e-05,1.0510933209814755,0.902562416610104,0.9231611461853203,0.0,0.000160842888527365,0.000160842888527365,0.0,0.00019027207973739443,0.00019027207973739443,0
505,DPSM,1.7398850424058358e-05,1.6393097774685907e-05,2.164438247893504e-05,2.3646338861032906e-05,1.0613522022009487,0.9153375753488455,0.9238488300346172,0.0,0.00015775103490403032,0.00015775103490403032,0.0,0.000184805363958826,0.000184805363958826,0
506,DPSM,1.7256662144783382e-05,1.638048948396437e-05,2.1401870168076433e-05,2.3665324436203558e-05,1.0534887960263177,0.9043556628928163,0.9227018165863541,0.0,0.00015473915702836818,0.00015473915702836818,0.0,0.00018340182950034463,0.00018340182950034463,0
507,DPSM,1.7258197688742807e-05,1.628868954408651e-05,2.1411322687336082e-05,2.3499435755079626e-05,1.0595203280185463,0.9111419912585698,0.9227674089523784,0.0,0.00016637666667401163,0.00016637666667401163,0.0,0.00018374239144632252,0.00018374239144632252,0
508,DPSM,1.7297182049275805e-05,1.6358694351932086e-05,2.1449652765519962e-05,2.361878267850638e-05,1.0573693521716099,0.9081608081791457,0.922593712154508,0.0,0.00015715594552387238,0.00015715594552387238,0.0,0.0001870748170831183,0.0001870748170831183,0
509,DPSM,1.7366222884667624e-05,1.6496180872254764e-05,2.1582496362148006e-05,2.3786378562284804e-05,1.0527420267242704,0.9073468794601954,0.9242747942825446,0.0,0.00016796904441382252,0.00016796904441382252,0.0,0.00018738686863203888,0.00018738686863203888,0
510,DPSM,1.725054068897176e-05,1.63752054721287e-05,2.1390326169991136e-05,2.3604153122441267e-05,1.0534549150136112,0.9062102782944002,0.9223659633380819,0.0,0.00015788041071868644,0.00015788041071868644,0.0,0.00018662760255168216,0.00018662760255168216,0
512,DPSM,1.7251992840229794e-05,1.648718547781073e-05,2.1398526900455867e-05,2.3779877779236816e-05,1.0463879880194458,0.899858573669365,0.9240413301700053,0.0,0.00015835029289344442,0.00015835029289344442,0.0,0.0001863370512689067,0.0001863370512689067,0
2,DPSM,1.8875483748778195e-05,1.7944790480562924e-05,2.2277905906292103e-05,2.605378714354157e-05,1.0518642593917917,0.8550736130434127,0.8139894811829103,0.0,0.00015957454879459977,0.00015957454879459977,0.0,0.0001874243678629951,0.0001874243678629951,1
4,DPSM,1.5871719107838273e-05,1.428172882235081e-05,1.7763495191306508e-05,2.174619448649235e-05,1.1113303792044518,0.8168553446139877,0.6829108782532385,0.0,0.000123155183368108,0.000123155183368108,0.0,0.00024913289485245445,0.00024913289485245445,1
5,DPSM,1.7140944674929047e-05,1.3136242439193674e-05,1.9851669151703347e-05,1.923627190981941e-05,1.3048590382122385,1.0319915025514792,0.6997002141610253,0.0,0.00013173009899746006,0.00013173009899746006,0.0,0.00021960076617024598,0.00021960076617024598,1
11,DPSM,1.6058544644306344e-05,1.3791426696887864e-05,1.8114703919541308e-05,2.21427543229872e-05,1.1643860346899477,0.8180872015879151,0.6736027067938893,0.0,0.00011850781795799338,0.00011850781795799338,0.0,0.0002502713555322803,0.0002502713555322803,1
16,DPSM,1.8175226285963293e-05,1.542249332826211e-05,2.0787339669074737e-05,2.306447677614529e-05,1.1784881924803126,0.9012708101219228,0.7465149637064675,0.0,0.00014529323189943084,0.00014529323189943084,0.0,0.00020785327159793593,0.00020785327159793593,1
17,DPSM,1.7925246330134542e-05,1.3675945612349507e-05,2.0957835080440873e-05,2.1931426266441324e-05,1.3107134847003103,0.9556074842478346,0.7518256232860515,0.0,0.0001414777255249797,0.0001414777255249797,0.0,0.0002327363637866254,0.0002327363637866254,1
19,DPSM,2.0493959062501824e-05,1.7726354833981726e-05,2.5036557922863527e-05,2.7187938055948696e-05,1.1561293483313644,0.9208700516877024,0.8150215088975213,0.0,0.00016898234579607719,0.00016898234579607719,0.0,0.00019492580086332277,0.00019492580086332277,1
22,DPSM,1.636191234209524e-05,1.4159461723097116e-05,1.85999700677418e-05,2.2820275609520637e-05,1.155546210870817,0.8150633404261726,0.7161342853099538,0.0,0.00013372961359692595,0.00013372961359692595,0.0,0.0002619038961194649,0.0002619038961194649,1
25,DPSM,1.529561357059495e-05,1.3261606779395157e-05,1.7568949129233915e-05,2.058689346522911e-05,1.1533755920406321,0.8534045779615828,0.6785965544940263,0.0,0.00011361563414896811,0.00011361563414896811,0.0,0.0002222930396269647,0.0002222930396269647,1
27,DPSM,1.93325347563823e-05,1.7489556363882534e-05,2.26841266570163e-05,2.545413773339664e-05,1.1053759371681764,0.8911763931902515,0.8148097951511548,0.0,0.00016106285088342352,0.00016106285088342352,0.0,0.00020367164890460583,0.00020367164890460583,1
28,DPSM,1.3453773350808103e-05,1.1180236500486685e-05,1.5284047803024913e-05,1.8851010357378888e-05,1.203353198317625,0.8107813593684781,0.5601172527134614,0.0,9.149920930315986e-05,9.149920930315986e-05,0.0,0.00024798966648003907,0.00024798966648003907,1
30,DPSM,1.7035718530539266e-05,1.3598527584316338e-05,1.9476113388415452e-05,2.0950498674463503e-05,1.2527619938931596,0.9296252891657814,0.7000914268845939,0.0,0.00014170778173518004,0.00014170778173518004,0.0,0.00022851667541930635,0.00022851667541930635,1
32,DPSM,1.7040921592380944e-05,1.534111546291839e-05,1.9566863179403743e-05,2.2543779340405674e-05,1.1108006867930316,0.8679495520227017,0.736374384746467,0.0,0.0001291692170451247,0.0001291692170451247,0.0,0.00018887161533577486,0.00018887161533577486,1
37,DPSM,1.7066043923704818e-05,1.5448960737082715e-05,1.9706897970935037e-05,2.4987246186157804e-05,1.1046726193523528,0.7886782650683642,0.7510607648525225,0.0,0.00013794996040654653,0.00013794996040654653,0.0,0.0002349205350549506,0.0002349205350549506,1
38,DPSM,1.5954952662439102e-05,1.3921256237409437e-05,1.823459946862181e-05,2.1289497586790892e-05,1.1460856973212432,0.8565068007962526,0.703122039772363,0.0,0.00011960112689363133,0.00011960112689363133,0.0,0.00020122682476514758,0.00020122682476514758,1
39,DPSM,2.1005567938210817e-05,1.7000007384951852e-05,2.591262881074079e-05,2.5911586226566263e-05,1.23562110665932,1.0000402362157768,0.8401117764237038,0.0,0.00020451601664104213,0.00020451601664104213,0.0,0.00021044310382070235,0.00021044310382070235,1
48,DPSM,1.4898200173147667e-05,1.272479553330389e-05,1.7144858192127677e-05,1.9565821870192667e-05,1.1708007515056291,0.8762656792990036,0.6773696487696048,0.0,0.00011674788836136732,0.00011674788836136732,0.0,0.0002167787936827299,0.0002167787936827299,1
49,DPSM,1.9437897229206733e-05,1.602664696141678e-05,2.3026491482527056e-05,2.3708207730245624e-05,1.2128486561164253,0.9712455595346893,0.7601615927750497,0.0,0.00015239996606842475,0.00015239996606842475,0.0,0.0002202738493776584,0.0002202738493776584,1
50,DPSM,1.781457663663602e-05,1.5660787429920773e-05,2.0733317129989556e-05,2.1690669543699824e-05,1.137527516822067,0.955863399616065,0.740037143582099,0.0,0.00013244991418834257,0.00013244991418834257,0.0,0.0001880898610289801,0.0001880898610289801,1
53,DPSM,1.785928579359247e-05,1.6225215599793943e-05,2.0771328130622606e-05,2.534959658757397e-05,1.1007117707464718,0.8193948199082755,0.7952127176858158,0.0,0.00014573357098902038,0.00014573357098902038,0.0,0.0002195791661431158,0.0002195791661431158,1
54,DPSM,1.930203847380195e-05,1.3845773610800996e-05,2.2582739790014528e-05,2.1421303842685875e-05,1.3940743952901669,1.054218732709177,0.723157642582341,0.0,0.00016108597449719506,0.00016108597449719506,0.0,0.00023931629840152522,0.00023931629840152522,1
59,DPSM,1.674913791523008e-05,1.3554690635939027e-05,1.912241589426044e-05,2.229135932388449e-05,1.2356709839486315,0.8578398300623764,0.7090121160920515,0.0,0.00012996655789108226,0.00012996655789108226,0.0,0.0002585656511767219,0.0002585656511767219,1
60,DPSM,1.8665288563972886e-05,1.590793102998833e-05,2.1848771925660438e-05,2.489925935196516e-05,1.1733322535021438,0.8774868206646491,0.7641449966272552,0.0,0.00014514325959335975,0.00014514325959335975,0.0,0.00023056440854331688,0.00023056440854331688,1
62,DPSM,1.568105503989777e-05,1.3624449621076871e-05,1.7695259281028663e-05,2.195296208554959e-05,1.1509496145546572,0.8060533795881908,0.6643169108282683,0.0,0.00011755304621213799,0.00011755304621213799,0.0,0.00024243794235737074,0.00024243794235737074,1
65,DPSM,2.20187840140546e-05,2.2431889399742303e-05,2.620932297474757e-05,3.4751013764590616e-05,0.9815840129056428,0.754203119146223,0.8407726062079599,0.0,0.00019160090836986036,0.00019160090836986036,0.0,0.0002432523600594289,0.0002432523600594289,1
71,DPSM,1.7691555350884468e-05,1.802928426232469e-05,2.0219577279183434e-05,2.815451478124451e-05,0.9812677582467338,0.7181646509018499,0.8132218247249368,0.0,0.00014895420239209267,0.00014895420239209267,0.0,0.00022275059526961964,0.00022275059526961964,1
78,DPSM,1.4095440816837304e-05,1.3012211698513456e-05,1.6117592189361955e-05,1.8644586413683715e-05,1.0832471176631409,0.8644649890186281,0.6577785172065214,0.0,9.799969624198634e-05,9.799969624198634e-05,0.0,0.0001844287388642067,0.0001844287388642067,1
80,DPSM,1.562251890485252e-05,1.5019350401433488e-05,1.7473287332045703e-05,2.1791562016539087e-05,1.0401594268259076,0.8018373037593196,0.690138750717214,0.0,0.00010265282688546744,0.00010265282688546744,0.0,0.000193191185347334,0.000193191185347334,1
85,DPSM,1.8071266633651278e-05,1.6133862375806503e-05,2.0804985389489118e-05,2.467530918125125e-05,1.1200831030237375,0.8431499373186021,0.775845095646305,0.0,0.0001449055337595199,0.0001449055337595199,0.0,0.000228064361762172,0.000228064361762172,1
86,DPSM,1.7895927940353453e-05,1.563721064699176e-05,2.032420320747445e-05,2.2544756547003978e-05,1.144445025673183,0.9015046654019149,0.7228767220960091,0.0,0.00012318915116751446,0.00012318915116751446,0.0,0.00020187635308945395,0.00020187635308945395,1
90,DPSM,1.4766843099467958e-05,1.2848524254334771e-05,1.691215427676234e-05,1.850822275480037e-05,1.1493026597576756,0.9137643576488689,0.6592742524389282,0.0,0.00010557601073441522,0.00010557601073441522,0.0,0.00019739728375087532,0.00019739728375087532,1
94,DPSM,1.461327371325317e-05,9.417995504061988e-06,1.644980631811849e-05,1.7168669206747863e-05,1.5516331162985217,0.958129376250849,0.5376285965098436,0.0,0.00010117596617645447,0.00010117596617645447,0.0,0.000279176192011874,0.000279176192011874,1
96,DPSM,1.692963826601832e-05,1.65070344802315e-05,1.9256950327395275e-05,2.517471708519965e-05,1.0256014359388976,0.7649321445092441,0.7609469058854431,0.0,0.00012780254877822815,0.00012780254877822815,0.0,0.00019444091081142396,0.00019444091081142396,1
98,DPSM,1.8242997060590818e-05,1.5433362562312986e-05,2.149552341881943e-05,2.4755715491043253e-05,1.1820494067273926,0.8683054798636953,0.7854574889447647,0.0,0.00015562686026776763,0.00015562686026776763,0.0,0.00022650283354402485,0.00022650283354402485,1
99,DPSM,1.4075123394240756e-05,1.0597017734763257e-05,1.58486602059079e-05,1.8576707895433613e-05,1.3282155174722092,0.853146870539085,0.5895337682640222,0.0,9.228125382711642e-05,9.228125382711642e-05,0.0,0.0002655833437116704,0.0002655833437116704,1
101,DPSM,1.4939405248970713e-05,1.504589122567441e-05,1.7084474954223236e-05,2.319432955088836e-05,0.9929225876283095,0.7365798143352192,0.7215348437876272,0.0,0.0001149605450219188,0.0001149605450219188,0.0,0.00021225755422625626,0.00021225755422625626,1
106,DPSM,1.494997944659246e-05,1.2192244280842078e-05,1.753478839288286e-05,1.943522129277443e-05,1.2261876568601622,0.902217069141471,0.6863370756760557,0.0,0.000120250123734312,0.000120250123734312,0.0,0.00023177549024706143,0.00023177549024706143,1
110,DPSM,1.4953047591914072e-05,1.525977697584424e-05,1.7151598603590242e-05,2.3678107331533383e-05,0.9798994844802967,0.7243652697168306,0.734702422256465,0.0,0.00011507762808273286,0.00011507762808273286,0.0,0.00018862223018863822,0.00018862223018863822,1
119,DPSM,2.0501621226950845e-05,1.9182887900312563e-05,2.5997410616053778e-05,3.062329457135694e-05,1.0687452970319862,0.8489423159704732,0.8773193898671836,0.0,0.000201376773781363,0.000201376773781363,0.0,0.00023016206781098004,0.00023016206781098004,1
122,DPSM,1.7605491593311168e-05,1.5408635560255624e-05,2.0192858618416786e-05,2.3326117775149093e-05,1.1425730412316337,0.8656759265757296,0.7478787979734064,0.0,0.00013186940069133125,0.00013186940069133125,0.0,0.00021298519718986907,0.00021298519718986907,1
123,DPSM,1.6453348933522718e-05,1.4153331617817008e-05,1.867876281781323e-05,2.133795601320364e-05,1.1625071310284512,0.8753773232194809,0.7226811338138966,0.0,0.00011988654379258992,0.00011988654379258992,0.0,0.00020963588970769525,0.00020963588970769525,1
124,DPSM,1.9601410112120026e-05,1.7219624083620108e-05,2.2954661708703677e-05,2.6981165257456016e-05,1.1383181198923822,0.8507661359199581,0.7993899380097991,0.0,0.00015491218033724625,0.00015491218033724625,0.0,0.00019259832861420848,0.00019259832861420848,1
127,DPSM,1.6783158924644534e-05,1.562885938168644e-05,1.9162671885939714e-05,2.3775623722474746e-05,1.0738569280564823,0.8059797761614776,0.7343818715212541,0.0,0.00012702798787653908,0.00012702798787653908,0.0,0.00021543014357692668,0.00021543014357692668,1
133,DPSM,1.927454998889517e-05,2.0226640091887354e-05,2.3189570234671095e-05,2.9462231979014388e-05,0.9529289047183841,0.7870948219805194,0.8536852187259234,0.0,0.00019056446218385683,0.00019056446218385683,0.0,0.0001970166087368226,0.0001970166087368226,1
135,DPSM,1.588494483819673e-05,1.3441755744118186e-05,1.7912735395308184e-05,2.024573691474538e-05,1.1817611583328786,0.8847657890023245,0.6852656919036604,0.0,0.00011029838935629998,0.00011029838935629998,0.0,0.00021601230830523908,0.00021601230830523908,1
136,DPSM,1.6370346696661476e-05,1.4950066391515465e-05,1.8728416260881552e-05,2.2660357679553147e-05,1.0950016052070548,0.8264837001130191,0.7374017209471682,0.0,0.00011550667779157425,0.00011550667779157425,0.0,0.00021941645383181184,0.00021941645383181184,1
137,DPSM,1.7166237031695813e-05,1.5944553370221992e-05,1.9383286960456476e-05,2.425095729694085e-05,1.0766207514947037,0.7992792500154866,0.6864850881282144,0.0,0.00012658539089100616,0.00012658539089100616,0.0,0.000212844602305262,0.000212844602305262,1
138,DPSM,1.6361086306281127e-05,1.4418532913011205e-05,1.8526523052461076e-05,2.2531748996746042e-05,1.134726147590021,0.8222407881046702,0.7255558966565329,0.0,0.00011376081379293302,0.00011376081379293302,0.0,0.00022425368647457594,0.00022425368647457594,1
142,DPSM,1.557828311262851e-05,1.3962640515099995e-05,1.744718417909962e-05,2.2510450350571444e-05,1.1157118236898864,0.7750704187336132,0.6788658154146423,0.0,0.00011030662555522537,0.00011030662555522537,0.0,0.0002424360629272666,0.0002424360629272666,1
143,DPSM,2.2673678537218262e-05,2.40425842159257e-05,2.8611393231685313e-05,3.809456738053893e-05,0.943063288604364,0.7510622957304349,0.8923497184092994,0.0,0.00022540516266261818,0.00022540516266261818,0.0,0.00028371866123669514,0.00028371866123669514,1
146,DPSM,1.935078689246004e-05,1.9068173326467746e-05,2.3299610455096685e-05,3.068066354476972e-05,1.0148212186429,0.7594232902133136,0.8441268601898171,0.0,0.00017830615146256795,0.00017830615146256795,0.0,0.0002337646883644752,0.0002337646883644752,1
147,DPSM,1.4790926234163089e-05,1.427421969027104e-05,1.7061217627181922e-05,2.3089341887243212e-05,1.0361985842381438,0.7389217809022175,0.7066519294302891,0.0,0.00012239375513267272,0.00012239375513267272,0.0,0.00022268743255597122,0.00022268743255597122,1
148,DPSM,1.6872860285380883e-05,1.5242631237445528e-05,1.9647425266028515e-05,2.4129022177343284e-05,1.106951944355282,0.8142652910517482,0.7644035428497281,0.0,0.00013103116931049172,0.00013103116931049172,0.0,0.00020032788121503945,0.00020032788121503945,1
153,DPSM,1.64997773327746e-05,1.5026490297755498e-05,1.8763540355997374e-05,2.2219115383347332e-05,1.0980459845130415,0.8444773805018437,0.7097450636673286,0.0,0.00012318915116751446,0.00012318915116751446,0.0,0.00020764518980979083,0.00020764518980979083,1
155,DPSM,1.9798474868015745e-05,1.87073297161133e-05,2.327695427224685e-05,2.8727700974030694e-05,1.0583271460149977,0.8102616458340605,0.8327527141905252,0.0,0.0001682779908105263,0.0001682779908105263,0.0,0.0001972123920267035,0.0001972123920267035,1
158,DPSM,1.5334473556108433e-05,1.328343823690398e-05,1.7365794191453948e-05,2.2511876138016238e-05,1.1544054545687032,0.7714059052647326,0.6638527013645126,0.0,0.00010975956105446134,0.00010975956105446134,0.0,0.0002352094664476769,0.0002352094664476769,1
161,DPSM,1.670671458000172e-05,1.623174416955594e-05,1.9061321605337443e-05,2.5456631850263905e-05,1.0292618221113063,0.748776260640303,0.7673118307628967,0.0,0.00012196355648705146,0.00012196355648705146,0.0,0.0002070295356492549,0.0002070295356492549,1
168,DPSM,1.8558733403149057e-05,1.6196218412018986e-05,2.1621340506714705e-05,2.4192658174589792e-05,1.1458683089490127,0.8937149589218844,0.7744806180276349,0.0,0.00015217483379516492,0.00015217483379516492,0.0,0.00021355764954916572,0.00021355764954916572,1
179,DPSM,2.052157455440691e-05,2.0017556193693327e-05,2.463786993632797e-05,3.0444958725847275e-05,1.0251788158272974,0.8092594297199955,0.8546076268741422,0.0,0.00017996053000238015,0.00017996053000238015,0.0,0.0002093870609558802,0.0002093870609558802,1
180,DPSM,1.5241483231134036e-05,1.233403546650778e-05,1.769520192972085e-05,1.9637245978441576e-05,1.2357255881516824,0.9011040524291051,0.6537603694705347,0.0,0.00011249627739441657,0.00011249627739441657,0.0,0.00022329368763832674,0.00022329368763832674,1
184,DPSM,2.2447913599431686e-05,2.2300737115063913e-05,2.739532718780067e-05,3.326516738744474e-05,1.0065996242011372,0.8235439451941696,0.8610132550499908,0.0,0.00018865589179922307,0.00018865589179922307,0.0,0.00022392428686877818,0.00022392428686877818,1
186,DPSM,1.8149337921801403e-05,1.7193493211602493e-05,2.1106800292257788e-05,2.5526671206354358e-05,1.0555933979462584,0.8268528286212136,0.8213104897624113,0.0,0.00014192667058044567,0.00014192667058044567,0.0,0.0001922141949871419,0.0001922141949871419,1
188,DPSM,1.625152959893634e-05,1.5163469476139303e-05,1.810161206654955e-05,2.2251090889944233e-05,1.07175535417598,0.8135157128287169,0.7062289656372323,0.0,0.00011963950761062682,0.00011963950761062682,0.0,0.00021367703033909783,0.00021367703033909783,1
189,DPSM,1.9371601845283698e-05,1.7988137618472375e-05,2.2803889281701112e-05,2.7521554228643437e-05,1.0769098089059879,0.8285829024135436,0.8103771942492985,0.0,0.00016642080550233396,0.00016642080550233396,0.0,0.00019978433856611427,0.00019978433856611427,1
192,DPSM,1.780149254485311e-05,1.6715396405186828e-05,2.0499232738791684e-05,2.4365882369474874e-05,1.0649757931752826,0.8413088608058267,0.7805436435398342,0.0,0.00014492841313825232,0.00014492841313825232,0.0,0.0002033897012933126,0.0002033897012933126,1
194,DPSM,1.989901116701399e-05,1.8157998168289335e-05,2.3595356550823314e-05,2.8725048610176994e-05,1.0958813291304939,0.8214209441742674,0.8284870982621612,0.0,0.00016420691115748103,0.00016420691115748103,0.0,0.0002253388455965852,0.0002253388455965852,1
197,DPSM,1.5086864041138885e-05,1.3422251791474338e-05,1.7079557500685885e-05,2.2249088703227723e-05,1.1240188513466787,0.7676520026731755,0.6870721957067181,0.0,0.00011220647196808735,0.00011220647196808735,0.0,0.00024951962897662395,0.00024951962897662395,1
205,DPSM,1.7758451787646033e-05,1.5710655004325982e-05,2.074181248209637e-05,2.488314126906567e-05,1.1303444562149816,0.8335688913956479,0.7175288516428886,0.0,0.0001587849848456774,0.0001587849848456774,0.0,0.00023474529473558326,0.00023474529473558326,1
208,DPSM,1.8145915972264403e-05,1.7515511452366648e-05,2.075742054792609e-05,2.6257623058302555e-05,1.0359912139369802,0.7905293065498051,0.8049818803343619,0.0,0.00013787184050014916,0.00013787184050014916,0.0,0.00020997918700033606,0.00020997918700033606,1
211,DPSM,1.6910703402308634e-05,1.2671345555809569e-05,1.916006945501832e-05,1.9425018586781502e-05,1.3345625630543554,0.9863604181082494,0.6812742089661503,0.0,0.0001262534269748543,0.0001262534269748543,0.0,0.00022140035703808282,0.00022140035703808282,1
216,DPSM,1.6328955619361237e-05,1.2048646303360709e-05,1.865233176374385e-05,1.7052273924400946e-05,1.3552523004021313,1.0938325203099923,0.661480935790817,0.0,0.00012358973724021214,0.00012358973724021214,0.0,0.0002021500516440536,0.0002021500516440536,1
217,DPSM,1.5876065545153894e-05,1.3862330629080731e-05,1.838633721493155e-05,1.98932714541814e-05,1.1452666921569956,0.9242490485931059,0.7580892715354642,0.0,0.00012780254877822815,0.00012780254877822815,0.0,0.00018144917337885818,0.00018144917337885818,1
219,DPSM,1.4991142643816034e-05,1.2155047199856612e-05,1.6883690418321483e-05,1.877707387794475e-05,1.2333265677481595,0.8991651483116757,0.629919714694514,0.0,9.757084518964118e-05,9.757084518964118e-05,0.0,0.00023642329485906632,0.00023642329485906632,1
220,DPSM,1.672763070934623e-05,1.5022777937600781e-05,1.9128591116163857e-05,2.2264043553837232e-05,1.1134845218924752,0.8591696773278645,0.755385113635914,0.0,0.00013660722347066053,0.00013660722347066053,0.0,0.0002109903227322799,0.0002109903227322799,1
223,DPSM,1.4615442311772083e-05,1.1647240029779353e-05,1.6728567186917905e-05,1.9892698801306752e-05,1.2548416856185423,0.8409400531324088,0.6371098336264044,0.0,0.00011808872311775332,0.00011808872311775332,0.0,0.00026666188389972285,0.00026666188389972285,1
230,DPSM,2.0557552477356598e-05,2.035074859932568e-05,2.4755562525606526e-05,2.984182716103076e-05,1.0101619789081258,0.8295592086912768,0.8535071318293497,0.0,0.00018003726561450811,0.00018003726561450811,0.0,0.00019892100845252895,0.00019892100845252895,1
235,DPSM,1.4915127869657134e-05,1.2672535492077162e-05,1.703888583138184e-05,1.897398932769274e-05,1.176964773859346,0.8980128288842982,0.6575270310677404,0.0,0.00011708501422756679,0.00011708501422756679,0.0,0.00022394598239992231,0.00022394598239992231,1
236,DPSM,1.713680146017738e-05,1.7623352098232254e-05,1.992558825096195e-05,2.553824439828637e-05,0.972391708720177,0.780225450904486,0.7981194187646097,0.0,0.00014033198888853055,0.00014033198888853055,0.0,0.00019186251709055774,0.00019186251709055774,1
244,DPSM,2.084166996034112e-05,2.072502794078151e-05,2.512411155010468e-05,3.091150894101424e-05,1.0056280753827158,0.8127753193170495,0.8124650516512151,0.0,0.0001688542765675984,0.0001688542765675984,0.0,0.0002004606941672661,0.0002004606941672661,1
245,DPSM,1.5026244496884549e-05,1.2042363141800524e-05,1.7038546442113087e-05,1.8512624756250807e-05,1.2477820441011787,0.9203744291505722,0.6542859797096814,0.0,0.00010534028262932744,0.00010534028262932744,0.0,0.00022746207080528836,0.00022746207080528836,1
